id_pedido,numero_itens,id_produto,id_vendedor,preco,frete_valor,preco_total,frete_total,total
1f38f9f0e83af83813b5db8ee43e1a02,1,0736b2e56f06e14d3aa1bef54de26052,92eb0f42c21942b6552362b9b114707d,13.87,15.1,13.87,15.1,28.97
1f39bca81bb7accc56f053aa773a89ad,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,27.9,18.3,27.9,18.3,46.2
1f3a59c2916b7d2ec5fb039cc15ea18e,1,c985e917daf44dfe2779833209017098,95ec4458365c4d11f452ccf538377619,18.9,7.71,18.9,7.71,26.61
1f3b35f0094be1430b5d520be3436ea0,2,2caf6fb89364a155b1e788a3ccd91a25,4ea2f12dbe91deeacd2c1e74f069a6e6,26.5,7.39,53.0,14.78,67.78
1f46960aa3ffd141df0ca069e617b4a2,1,33ba4b29d820b397054cc97e892ab1bc,16090f2ca825584b5a147ab24aa30c86,27.9,7.46,27.9,7.46,35.36
1f470d4ca1db400febaf5a2e7c364e04,1,7b85e3deef35afd6ebed5461ee8f0641,ede0c03645598cdfc63ca8237acbe73d,30.21,15.1,30.21,15.1,45.31
1f4714b1a377cfc36eafd36d2763881e,1,f74979b5e7c8d317baa1bfc0ea886ee1,0d33a55da925bbf1ff02af5f6059fc7f,18.9,15.23,18.9,15.23,34.129999999999995
1f48aeb449520a42d9d2e7e1783e5a55,1,b56bf84f9384a87a3fbadd486d165615,8b321bb669392f5163d04c59e235e066,13.65,7.39,13.65,7.39,21.04
1f50915cd289eb7e0a0da3f4300b92bc,2,8e87b57f5bc7661130ee7803017f3f32,dc8798cbf453b7e0f98745e396cc5616,24.9,14.52,49.8,29.04,78.84
1f56d6730df1a47e92e167f773c5f37c,1,0e1eb22d9c8c83f1bfb714c149110481,d12c926d74ceff0a90a21184466ce161,27.0,14.52,27.0,14.52,41.519999999999996
1f57e9ff5f61f27154f91721393f9615,1,0abf3e78cba7361d44b40b471592ad38,128639473a139ac0f3e5f5ade55873a5,22.9,15.1,22.9,15.1,38.0
1f581d9e91f4d965a817a69d1bc25f74,1,82e4ad16521ca131d95e198d507db370,128639473a139ac0f3e5f5ade55873a5,18.9,13.47,18.9,13.47,32.37
1f59870d6111d909e3c3f511d4d6dfe2,1,a7d2c99f1d0e7ddfbce06d48f12b61a2,99a54764c341d5dc80b4a8fac4eba3fb,19.9,15.44,19.9,15.44,35.339999999999996
1f612bff4d56e027d312b7e884ed03b1,1,c4444723412f21a52a81a4c14eadc0fa,92eb0f42c21942b6552362b9b114707d,13.97,7.39,13.97,7.39,21.36
1f6b1a05b6d25d477413bbc327f1a714,1,c6e513054b982283c1cbbb2a45d02d83,f8db351d8c4c4c22c6835c19a46f01b0,22.9,18.23,22.9,18.23,41.129999999999995
1f6c0814bc17d77eaa0f31f053ec9ae2,2,ea54f7358c3cecaf658b39b7c5f0f020,643214e62b870443ccbe55ab29a4dccf,9.9,7.39,19.8,14.78,34.58
1f6d522523ec744025ba19da53169f45,1,b99e4f4fa3f421e0ffbd512d9f152dec,128639473a139ac0f3e5f5ade55873a5,19.9,12.48,19.9,12.48,32.379999999999995
1f75896433c52bab7768b5bb83830b2b,1,a25903f26691ccdbd6d2c5fd73ca005b,1da3aeb70d7989d1e6d9b0e887f97c23,12.99,11.85,12.99,11.85,24.84
1f78837ac58fa81b2191c703d510080b,1,dcb7642f668e09b75d526454940124b9,92eb0f42c21942b6552362b9b114707d,15.0,7.78,15.0,7.78,22.78
1f7b1777ff930e68714185203983f11c,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,19.99,14.1,19.99,14.1,34.089999999999996
1f7ca128c2e0034d8ebe8a38824c0db1,1,fcf28afb1353f2f12ea041dd74954226,ea8482cd71df3c1969d7b9473ff13abc,27.99,18.3,27.99,18.3,46.29
1f7e72019fe94655c9b15feae3c2b2b5,2,72b253635b316f49e42e618d6e585ebc,fd386aa7bed2af3c7035c65506c9b4a3,15.9,7.39,31.8,14.78,46.58
1f7ef4e37ca10d4ed60f43c7cf81e181,1,c211ff3068fcd2f8898192976d8b3a32,da8622b14eb17ae2831f4ac5b9dab84a,24.9,15.1,24.9,15.1,40.0
1f80ad89393a17282085bcd14644e45a,4,35b9cce4c9cd4359551a3d702b25ad4c,0adac9fbd9a2b63cccaac4f8756c1ca8,19.9,15.1,79.6,60.4,140.0
1f80f090b1ce8bf6ca20871df5391523,1,67ee002d7de2ab248bef398033830866,8b321bb669392f5163d04c59e235e066,12.9,7.39,12.9,7.39,20.29
1f86788aa6bb65cfe93c9bc996c27e91,1,afab5f7ab5c82f92ddcdc46c4cd85fbc,0ea22c1cfbdc755f86b9b54b39c16043,24.9,16.32,24.9,16.32,41.22
1f875e0ba15ed5389a8a2fbedd45f1ab,1,51f876eb62be778c757503cf7f8a3b74,f84a00e60c73a49e7e851c9bdca3a5bb,9.8,15.23,9.8,15.23,25.03
1f9102e61cbd0d6147b706875c920a72,1,cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,29.9,12.69,29.9,12.69,42.589999999999996
1fa1a852a56406283704f49720016285,1,474bb6b54fc608ca71059a6c4f7ecda3,8b321bb669392f5163d04c59e235e066,21.9,21.15,21.9,21.15,43.05
1fa2f14ef2c0672f66f1e2ef26c8fdf5,1,2a6d3f9c3a96e62e0ca38559cbf6410b,128639473a139ac0f3e5f5ade55873a5,18.9,15.1,18.9,15.1,34.0
1fa3133aa187f5523ca99748f5b5578f,3,66bd6e465a87926adb15dec604948867,dc8798cbf453b7e0f98745e396cc5616,24.9,9.34,74.69999999999999,28.02,102.71999999999998
1fa3a19d9a9a74d3fdff66289fa3ae7c,1,5e53af05c040b01584b81b3549945faf,c8467937e403e76a8ee9f0ab13f6f5ef,29.9,19.59,29.9,19.59,49.489999999999995
1fa40f202d5d233b6491e976c557b822,1,8415b1dae10d2dcb36beec370c6a90cd,3504c0cb71d7fa48d967e0e4c94d59d9,28.9,21.15,28.9,21.15,50.05
1fa468994c6de461001e0d8849f60a7f,1,21e4321fa558327afe025bfb800a8bff,3dbbce181edfaa4a597ec858c382d2ec,16.9,17.92,16.9,17.92,34.82
1fa81aa109831fb7e6dc3d039ea82df9,1,42eb5329dd0ee3d76d135ce04c84451b,282f23a9769b2690c5dda22e316f9941,29.7,16.32,29.7,16.32,46.019999999999996
1fb395f38b15b8e1e14824c7d95e9a92,1,18d87751433e4198e697c51bbbb66003,1430239a858e7682bbc43b20758af153,22.8,12.79,22.8,12.79,35.59
1fb3e3b50c0686e0c491b0c17249d2d8,1,f2d649f157cebee085ed738f23d5d6b7,d673a59aac7a70d8b01e6902bf090a11,27.9,18.23,27.9,18.23,46.129999999999995
1fbb942ec531150b361e6042285004f3,1,9b7d6830b132073397821e52d0e66294,b4ffb71f0cb1b1c3d63fad021ecf93e1,28.8,18.23,28.8,18.23,47.03
1fc25ccd3bfe7f95431a9320df40e789,2,e4c0d69bafff0157f574aae9a147a8c1,1da3aeb70d7989d1e6d9b0e887f97c23,9.99,16.11,19.98,32.22,52.2
1fc6cc3c8938adb70a710cc1b701337b,1,044f05bc9de36e8a693a83e4bc79dd0d,ea8482cd71df3c1969d7b9473ff13abc,24.99,15.28,24.99,15.28,40.269999999999996
1fc71eb4a30dced088d988c57e751078,1,c395a11dd90b985496c100861b7c4710,537eb890efff034a88679788b647c564,19.9,18.24,19.9,18.24,38.14
1fce50c1831b6809773e5020edc716e2,1,cce794ab6b84d0345332bb1910f9eb20,165b1235e9e9942cb5fae67103576fb0,21.7,14.46,21.7,14.46,36.16
1fd3ed20f784f14ed6b198d18c484c0d,1,056d07eb7d9c446e3780a3a7f102190d,1caf283236cd69af44cbc09a0a1e7d32,14.03,8.47,14.03,8.47,22.5
1fd6c29ecb9dd8b65359f54c969105d3,1,00210e41887c2a8ef9f791ebc780cc36,e9779976487b77c6d4ac45f75ec7afe9,32.98,8.27,32.98,8.27,41.25
1fd97d7745cc7716a0ee9c65235098e0,1,fa335dcd3999105b8bfb1ce9300de4d1,85d9eb9ddc5d00ca9336a2219c97bb13,27.9,19.04,27.9,19.04,46.94
1fe0c983b306f5e920e23d8a461c8451,1,cb6c1c21ebc9c153a7baf319c515657a,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,15.79,31.9,15.79,47.69
1fe59b7c4d7a5015c3c73464f4d2e719,1,85df978207ed4024ea16570dbb64fd6e,10076e5788b8ee532724bcd460baf762,24.0,15.1,24.0,15.1,39.1
1fe609182aee60558c018f43975cfdd6,1,9fdc434e0c81bc6d990065c2a7efb4de,b561927807645834b59ef0d16ba55a24,29.3,7.39,29.3,7.39,36.69
1fe7851e9b8770f04c394c0d0735fd9f,2,2ebf6091e855569170c684ada3a284e5,b4ffb71f0cb1b1c3d63fad021ecf93e1,18.4,14.1,36.8,28.2,65.0
1fe7be398f57b2c40691376b673de1bb,1,869c418f22e0c0ed9207ff691f279e46,e63e8bfa530fb16910dd6956e592bb81,32.9,17.63,32.9,17.63,50.53
1feae53afbeb20695102145770b6037a,2,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,29.0,1.43,58.0,2.86,60.86
1ff217aa612f6cd7c4255c9bfe931c8b,1,33430c5c1027d812b5c62f778e5ee7f7,4b1eaadf791bdbbad8c4a35b65236d52,32.49,11.74,32.49,11.74,44.230000000000004
1ff4d17534327066535e75b5bea441ef,1,27608e96f596b295c68b1d7ed7e639ce,bbaff50f3b708fda865918715276cd87,18.6,9.44,18.6,9.44,28.04
1ffd8e13662ff6d9ce2be11fd52f5b5e,2,ce9c3ceb822eff6638b2bf974da84b3b,fa1a9dec3a9940c072684a46728bf1fc,19.9,14.52,39.8,29.04,68.84
1ffded15ce20a1a518490765dc37cc9c,1,8c38d21062ec6ee492c3500d01150b7a,b4a476fbd28de64b1e347abf9089366a,14.0,14.52,14.0,14.52,28.52
2002ea16e75277eaa0b5d78632048540,1,a184d57c818939252af3b5400f55429a,520b493b57809f446cb0a233bb3e25c7,15.0,9.94,15.0,9.94,24.939999999999998
200776f536a4425ab4212e0b0fe05562,1,b6acad95bb80b9f438b3496bfdfd8257,7d76b645482be4a332374e8223836592,15.9,7.78,15.9,7.78,23.68
20080c49efc6113a519f37b79c88c375,1,5c86703f3b01f9df579c3a6232bb908b,8b321bb669392f5163d04c59e235e066,13.65,7.39,13.65,7.39,21.04
200e0548bbc2cbdcafa92e6c5ab73fb6,1,ac4a3657d893bc4a404bed0131b265a5,891071be6ba827b591264c90c2ae8a63,29.99,25.63,29.99,25.63,55.62
200f4d883fcc701355e46b8c6035743f,6,7e441b33f896ba519d58063f4c714bef,cca3071e3e9bb7d12640c9fbe2301306,19.9,8.33,119.39999999999999,49.980000000000004,169.38
2011a926846f9fa10088488fca493f95,1,1317921ea764ef06f7aa21094c7e7759,7b07b3c7487f0ea825fc6df75abd658b,19.9,16.79,19.9,16.79,36.69
2013e60377e57344d89d5e4a5b3f2a9c,2,f177b434709ecb652dbee4f4b19aef2f,d98eec89afa3380e14463da2aabaea72,29.99,31.02,59.98,62.04,122.02
2017c51dd36023cb764747debc340314,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,29.99,12.13,29.99,12.13,42.12
2020bdcbe9edf60fcc9c8a67b9733e2a,1,35ebf08a93899d44e756809e11b14754,128639473a139ac0f3e5f5ade55873a5,15.12,13.47,15.12,13.47,28.59
20246bd1767d916d618e27b8e4fcb8fd,1,cb6d69daafeddab34122e1de88e1274c,8e6cc767478edae941d9bd9eb778d77a,26.9,13.37,26.9,13.37,40.269999999999996
203a378a78cc26ef2e1bfd90a6d48a29,1,4910917f05092f331bf3a477f791cc01,3d871de0142ce09b7081e2b9d1733cb1,19.9,11.85,19.9,11.85,31.75
20400ea65a0eadb957f1fe55f3e1756a,1,32e202f81d83d895e4c8847003bfa07e,b64d51f0435e884e8de603b1655155ae,17.1,12.79,17.1,12.79,29.89
204393e6bcdb657eac91e88061a0f21e,1,a12c9204f6f9e90ad1d8ba5571fbfed2,f262cbc1c910c83959f849465454ddd3,29.99,8.72,29.99,8.72,38.71
2047712d309c37ea8b67d413cd8632e1,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,29.99,14.1,29.99,14.1,44.089999999999996
2048b5e98976fc5fc54b6405d6ac5284,1,79792fabf714677e94472c3ce5e719a5,002100f778ceb8431b7a1020ff7ab48f,17.9,11.85,17.9,11.85,29.75
2049584f67990d0732321de66fb36c55,1,5e205629195bef6194e3ea62cc7778c5,50770d25768b0486d89be26afca3108f,18.9,15.1,18.9,15.1,34.0
20512b4674a770930ecdcd3634e64cbe,1,c395a11dd90b985496c100861b7c4710,537eb890efff034a88679788b647c564,19.9,7.56,19.9,7.56,27.459999999999997
205214f7f27b2cea7e82fb18e87a9369,1,1efd84ba20d23186f576a37baf64ae9d,b2ba3715d723d245138f291a6fe42594,19.9,8.72,19.9,8.72,28.619999999999997
205d7052a6505124d200f6fea6b423bc,1,d8c365a069853295a82caf595c2c8c8d,48efc9d94a9834137efd9ea76b065a38,9.9,8.72,9.9,8.72,18.62
2063f9d50e384c34de535da7619f8aa6,1,02293621a345f7cddda16c5d9c7990e4,ea8482cd71df3c1969d7b9473ff13abc,21.99,18.23,21.99,18.23,40.22
20659f110925368e86835f912f0507ac,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,13.65,15.23,13.65,15.23,28.880000000000003
20662ff76e857a011a9f64039d541dab,1,40749a37d68c1827c0ccd1844e9e3c8f,70a12e78e608ac31179aea7f8422044b,19.95,15.1,19.95,15.1,35.05
2066d97e219a2639a073fa775cf5664b,1,ab959a147167f22f3e0c05eb06845771,128639473a139ac0f3e5f5ade55873a5,19.5,12.48,19.5,12.48,31.98
20672f07069f89d1f9d2b94c9a72915c,1,0a9a9c25c5a06532d1766e00db833a7f,da8622b14eb17ae2831f4ac5b9dab84a,14.99,7.71,14.99,7.71,22.7
206a3a8906ca90cfd9c9d3b330e518d3,1,c08deb7ccd1916f614546a816fb951f2,1025f0e2d44d7041d6cf58b6550e0bfa,20.7,14.44,20.7,14.44,35.14
206b14014dd486bb4ca7b21e6927f5c8,1,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,27.9,8.27,27.9,8.27,36.17
206d3e28b582e9813ffbd58395f55e2e,1,75c06ee06b201f9b6301d2b5e72993f8,3c7c4a49ec3c6550809089c6a2ca9370,13.99,11.85,13.99,11.85,25.84
2070a6c3c3a8f5c3c8688096d984ce9c,1,cf583a690e5ac989acc4694f35093975,e21a1e8be4715b0fcfd5385643bc49c4,19.9,25.63,19.9,25.63,45.53
20726d9c26a08e996331e14b78f0d032,1,0a5ddeb81c96fe4e5065466ee8756ffa,92eb0f42c21942b6552362b9b114707d,12.77,7.39,12.77,7.39,20.16
2075dec2fbf09cb75f0bfb8140aaea7a,1,c36f1190b3cb7fac6c7bc68483317029,dc8798cbf453b7e0f98745e396cc5616,24.9,7.78,24.9,7.78,32.68
20780a7d28c56e659d58bccb369a0b3d,1,10168fab995250ab1d4349ecc8321ec7,bd0389da23d89b726abf911cccc54596,30.9,15.79,30.9,15.79,46.69
20793c7d8b2f96312e51e2aa27204159,1,07faa4b332434d6455398852452e2783,eec3469d83e142f9a104886655338c37,10.9,10.96,10.9,10.96,21.86
20799e91aa919ec578d94ad5e818a3bf,1,1ea233affdd668b45c809f65711ccd37,404e1ba01358af4cd63f679b2c4d1fa1,29.9,12.48,29.9,12.48,42.379999999999995
207d35e4a69118f2f9422aa1949043f7,1,7bdc3ff2d6af39d08fb40546ba7b9766,57e632711dec9ec14ca7546769483e7e,21.9,18.23,21.9,18.23,40.129999999999995
207ea151b652a5aa335e64d908d9e0ed,1,cef16b173166d8d44b4fbf05b4b43bec,dd7ddc04e1b6c2c614352b383efe2d36,17.9,17.93,17.9,17.93,35.83
208215ef3138230b69b97f3fb415e9bc,1,97b3b8e8ed22d0ceb3b3c520e806a334,8b321bb669392f5163d04c59e235e066,14.6,22.85,14.6,22.85,37.45
20824f4d96365315a1f191746a385a0c,1,10adb53d8faa890ca7c2f0cbcb68d777,1900267e848ceeba8fa32d80c1a5f5a8,19.9,12.79,19.9,12.79,32.69
2095de529ec22771a4996c8ef81f6ba7,1,0820af09ddc75b84841b1fab4da4be9b,d91fb3b7d041e83b64a00a3edfb37e4f,11.55,7.87,11.55,7.87,19.42
20975671430924d7380f6d3816615e37,1,42f61cf5c925b4e7fad27faee993c145,ea8482cd71df3c1969d7b9473ff13abc,27.99,7.78,27.99,7.78,35.769999999999996
2098ffa11a9b2819ffd6c2f95683db90,1,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,29.0,7.78,29.0,7.78,36.78
209e0537fe66ae1176cef2bc7953aef9,1,51dcebe4be78c07308e1fee83999e285,f46490624488d3ff7ce78613913a7711,19.0,11.15,19.0,11.15,30.15
20a2e132c352b08f18529a9478c011c1,1,407729653f67fdfa6e588c6b0853edd7,ef506c96320abeedfb894c34db06f478,25.99,15.1,25.99,15.1,41.089999999999996
20a8a330c884b1e98b50397b518efc35,1,0cdd996d482a30e6a2c4d222a9685c73,f7ccf836d21b2fb1de37564105216cc1,22.8,11.85,22.8,11.85,34.65
20a97330a091c74984f7cd0018cd15e4,1,462646c1c1495199e63684d79e6e0d1b,891071be6ba827b591264c90c2ae8a63,25.0,7.39,25.0,7.39,32.39
20abfea01c11807c1338e40792ca2db0,1,b0075cdedc8e455d734e6b1875336ca1,0ea22c1cfbdc755f86b9b54b39c16043,29.9,31.68,29.9,31.68,61.58
20b7f7b396dbb6dab793709e4cd89aa3,1,51f96ebc4399af670b9f43623b6c7ce5,aaed1309374718fdd995ee4c58c9dfcd,32.9,15.1,32.9,15.1,48.0
20b99bf1ea8fdeca4e8f4872c584d0ec,1,6b7739f782cb37f71cc80e8151ebd6ac,dd533b429f380718b70ad9922c294bae,17.9,17.09,17.9,17.09,34.989999999999995
20c8ecc3191ba43d600bcff60029c6b5,2,b815d91de58cd77790d466da3c44e96b,7d76b645482be4a332374e8223836592,29.9,7.78,59.8,15.56,75.36
20ce4fa87bcbac1808a7c504a7273ea7,1,2002fc3ec2d8a30a7588628fe7aff958,e9d99831abad74458942f21e16f33f92,30.0,12.79,30.0,12.79,42.79
20cea985bb2eb263b7abb5b2589a3f32,2,337f10f83d8ba37edab89b7a0e9f32b0,42b729f859728f5079499127a9c2ef37,19.9,7.39,39.8,14.78,54.58
20de77e28f73070461781b0eb6228f6f,1,a703f5ade6e4fae527357132230ea778,f4aba7c0bca51484c30ab7bdc34bcdd1,23.9,8.72,23.9,8.72,32.62
20e1fe47866114539324803e7f7547c9,1,afd664c19120c43a47e34fc71f982d86,3c7c4a49ec3c6550809089c6a2ca9370,18.9,7.78,18.9,7.78,26.68
20e871f0177ed08afbde20c48b9ab83e,1,b944aabf1fc45c01599ee96c7f4d533e,128639473a139ac0f3e5f5ade55873a5,18.9,13.47,18.9,13.47,32.37
20ea67720234d8e46c6dc89f8b1dc16a,1,81624136984f77ab82f6cfd66fa9f203,f7720c4fa8e3aba4546301ab80ea1f1b,18.75,17.06,18.75,17.06,35.81
20ea92819d0fe38fe45b7d09dcc1a4bb,1,b59b5899ecf4bcc294a72fdd48adaa94,562fc2f2c2863ab7e79a9e4388a58a14,29.99,25.63,29.99,25.63,55.62
20eb5996ce527db33024aa9f2bea69aa,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,13.65,14.1,13.65,14.1,27.75
20ef96a94887a09470ce16449d10b185,1,ec5b3c8bb77ad22278f6e9d719a83de3,4a3ca9315b744ce9f8e9374361493884,12.9,15.1,12.9,15.1,28.0
20f7896699fcfe24f3b5b2ae54899d2a,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,27.9,7.87,27.9,7.87,35.769999999999996
20f837a22a0326636f941c343fa912ed,1,d62ed986672bfab13938e62e6badec55,2a6fbeaa7ab9e5d59a35841a8da71ce4,28.0,15.56,28.0,15.56,43.56
20f89728b6ca06def7c53881c9b2e502,1,18a6a9435280bc4978a427f0f95cbd4e,dfa0c4c6229ab200a4a1336b4d7128ff,23.9,19.04,23.9,19.04,42.94
20f98e86c9187ac61473d4637f5b0c1f,2,d689618825d1a2151d263f5969380e0f,4200ddf1967c5e41e48db62bc6d4b5ac,16.9,2.91,33.8,5.82,39.62
20fb6eab29c449df8173b2a3c868439d,1,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,21.9,14.1,21.9,14.1,36.0
21098189656e63812f552eeabc4eea79,1,4a25d757ff72fad7534f478c90be77e6,92eb0f42c21942b6552362b9b114707d,12.98,7.78,12.98,7.78,20.76
210be0ac0c8d9589654333e9370c6480,1,d767651561474e5b08ee9a2674146331,1bb2bdb95f4841f1bba2c0d2cd83d3c9,17.45,18.23,17.45,18.23,35.68
210c564437a3ed150b4ac174eb4282fa,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,19.99,7.78,19.99,7.78,27.77
210ce7edbc6ef043f7af38724f3c2b5d,1,7a9ed721a4d9c05cf7edd8f12acbb85c,55029529919c0123526150bd26ca8f20,26.0,22.11,26.0,22.11,48.11
210f6de2695396bc0cc864241676e17a,1,7b07f25dab76a821beca96d40ee0553e,4a3ca9315b744ce9f8e9374361493884,19.9,11.85,19.9,11.85,31.75
21130e626fd68f2df9fa4eccd2eec25b,1,41db6d8062fcd38410c699743ccc0265,92eb0f42c21942b6552362b9b114707d,12.47,18.23,12.47,18.23,30.700000000000003
211635839640ec89714ed4410c5d9eea,1,52e5fdcb5e51164483d584c75bd3a478,92eb0f42c21942b6552362b9b114707d,25.77,7.39,25.77,7.39,33.16
2116afd8913047456f2159240bab5180,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,23.99,15.1,23.99,15.1,39.089999999999996
21210d0eb0ac7cb1b22057ff1eca09c5,1,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,29.99,15.23,29.99,15.23,45.22
212259a50cb61f22d054f17b2ab6fa5e,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,29.9,8.11,29.9,8.11,38.01
2122719f6fc72fba16b0b3001d539a7e,1,a8e7b3f6db5b8a460082c9982f9337c2,1da3aeb70d7989d1e6d9b0e887f97c23,5.99,14.1,5.99,14.1,20.09
2124d1e1d8114cf8b7637b46d40ce9c2,1,3c5b21c421b047cc64c31c3a2517b1de,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,8.11,31.9,8.11,40.01
213a17bb373d57763822d78e40e7ca38,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,13.9,14.52,13.9,14.52,28.42
214026e389020b815048174316597274,1,0c9a1721e65cea1561c531b0e166cb1e,5f3ae9136c875522250f8184f253413a,17.45,11.85,17.45,11.85,29.299999999999997
2140d49aa405c7c344212e78351fef98,1,8d51190d4e52d32e6abf3d0551501114,92eb0f42c21942b6552362b9b114707d,9.88,14.11,9.88,14.11,23.990000000000002
21422c255842f3bab2e0579133824103,1,161ccc972b7b25a5e2d43376b8b333c5,febab0275244b9a49a623f0bd613ca2f,28.5,15.56,28.5,15.56,44.06
21427785ea63ce9a9fa59a41a32fe78b,1,0b3f73dba78abf4576c187092dc5dc81,784ba75dd9d20200c4caed3d7a77141a,17.99,8.72,17.99,8.72,26.71
2142bac418a228e6086f5294a8fa88db,1,f07dfd51b27ae763526ca43745920b7d,3771c85bac139d2344864ede5d9341e3,14.9,11.85,14.9,11.85,26.75
21446a89bd1b60e7daab9013a9b1f6de,1,3b0f7951038b105522c2d566b54421f7,562fc2f2c2863ab7e79a9e4388a58a14,29.99,25.63,29.99,25.63,55.62
2144bbedc02742fe4e38f6ccf546961e,1,ef1c671d636510846d72e7aa3af1e0a5,ea8482cd71df3c1969d7b9473ff13abc,23.99,11.85,23.99,11.85,35.839999999999996
2147876cd801aed5f273ba360d0960ac,1,e282624d8c82e04983f125e167eb4521,2138ccb85b11a4ec1e37afbd1c8eda1f,18.99,14.52,18.99,14.52,33.51
214957eabef2b509b290c836e9e97c03,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,19.9,15.1,19.9,15.1,35.0
215e5ab8d123b9e04a3c1185d90fe780,1,652b2c3cfb3ca763c54795335a22f1ad,232a6014e7b10cba61c6c2b2ea6bb4b0,12.89,16.79,12.89,16.79,29.68
215f3324d1e0ac9abd788d1ac6d65b9d,1,4cac1a12a6fe9ffba4a9556dbe582e28,7ddcbb64b5bc1ef36ca8c151f6ec77df,25.99,15.1,25.99,15.1,41.089999999999996
216a75ff9c1bc04da48bb6fd0fe19076,1,31c1d1dfbb4b2730140b8bd9248bcd58,da8622b14eb17ae2831f4ac5b9dab84a,24.9,8.64,24.9,8.64,33.54
216b8ce59251043404cc3b15cff651fc,2,2fb9e46750ac55362f7b642f12b5835b,7f5e4d5efad7e44b91115dd1decb65f3,15.0,7.39,30.0,14.78,44.78
216c576eda21cb85b7b30d4668db4f91,1,69abb160096c6a83656bff3c715a7497,87d30a6a0cbf89356e49324971ab1d24,19.99,7.39,19.99,7.39,27.38
217bb07ca5be930bc84e050acb4817c2,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,14.99,14.52,14.99,14.52,29.509999999999998
21803e14b4e860720b86788c8234ecd0,2,a95b1b0d6999743b294c57dd455afe83,dfa0c4c6229ab200a4a1336b4d7128ff,14.9,15.23,29.8,30.46,60.260000000000005
21818c420ef980f72b5ef46606977cf9,1,2c0b8a973e616502de1d80482fb9c5be,5656537e588803a555b8eb41f07a944b,14.89,7.71,14.89,7.71,22.6
2187a89df025d844e72cfc51e29dcd6c,1,87a71ae93900ab55fcf685c8040769b3,8b321bb669392f5163d04c59e235e066,12.9,18.23,12.9,18.23,31.130000000000003
2188019060b6276ae9fc889917f6d5cb,1,09c2dde20d43a2b79ec17fa25a5ad6b6,718539d38d07dd351c76db862760e2e2,32.64,21.15,32.64,21.15,53.79
219170fb08f8e9140c121645abb11cd0,1,274e7506d72bf55831c52e2609d2d470,cca3071e3e9bb7d12640c9fbe2301306,29.9,11.85,29.9,11.85,41.75
2191c4b8b5384ed556dfd154ce6e319c,1,044f05bc9de36e8a693a83e4bc79dd0d,ea8482cd71df3c1969d7b9473ff13abc,24.99,15.1,24.99,15.1,40.089999999999996
219666ef9b38f40246321c0e0df41cb9,1,2a303002260ff8749ef2a438413895bf,0df3984f9dfb3d49ac6366acbd3bbb85,25.9,19.95,25.9,19.95,45.849999999999994
21986ad587b4a2c379e191e22a03deac,1,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,14.9,15.1,14.9,15.1,30.0
21988f4f4d0971038b9c9d35f3be1ccf,1,b690fe3d3dd6223b85382ccca04ffbde,c26ba52cf8d2f34915f2f6b7ffa0a3f3,18.49,7.94,18.49,7.94,26.43
2199eb036d812a867e2b1e1dc7434366,1,8a7bf523741f8c2bb93d0d6ed38c18d0,53e4c6e0f4312d4d2107a8c9cddf45cd,33.0,12.43,33.0,12.43,45.43
219a2bae1ef407852a764879147986b7,1,1f39e56ddd4944595b9a7d9d7e4e16f3,2b5ed0c9139dae8883a200dfcb272ece,21.99,22.22,21.99,22.22,44.209999999999994
219c7d529a76ebdffe8380819ee7aa24,2,a0cb23ea9b98f51407ac7bd1fcd29c2e,7d76b645482be4a332374e8223836592,19.9,15.1,39.8,30.2,70.0
